STOP_FRISK_DATE_STOP_FRISK_TIME,SUSPECTED_CRIME_DESCRIPTION,SUSPECT_ARRESTED_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,STOP_LOCATION_PRECINCT,PHYSICAL_FORCE_USED_TOTAL,PHYSICAL_FORCE_USED_TF,AGE_CATEGORY,TOTAL_STOPS,SUSPECT_NOT_ARRESTED_FLAG
2021-08-03 14:00:00,ROBBERY,0,0,0,0,0,0,1,0,30,MALE,BLACK,24,1,True,Twentyeight-Thirtyeight,1,1
2021-08-03 14:29:00,PETIT LARCENY,1,0,1,0,0,0,0,0,50,MALE,WHITE HISPANIC,10,1,True,Thirtyeight-Above,1,0
2021-08-03 14:35:00,GRAND LARCENY,1,0,0,0,0,0,1,0,26,MALE,WHITE HISPANIC,61,1,True,Twentyone-Twentyeight,1,0
2021-08-03 14:46:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,40,MALE,BLACK,88,1,True,Thirtyeight-Above,1,1
2021-08-03 15:07:00,ASSAULT,0,0,0,0,0,0,1,0,42,MALE,WHITE HISPANIC,120,1,True,Thirtyeight-Above,1,1
2021-08-03 16:19:00,BURGLARY,0,0,0,0,0,0,1,0,50,MALE,WHITE,104,1,True,Thirtyeight-Above,1,1
2021-08-03 17:40:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,15,MALE,BLACK,115,1,True,Twenty and Under,1,0
2021-08-03 17:41:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,20,MALE,BLACK,115,1,True,Twenty and Under,1,0
2021-08-03 17:47:00,CRIMINAL MISCHIEF,1,0,1,0,0,0,1,0,28,MALE,WHITE,112,2,True,Twentyone-Twentyeight,1,0
2021-08-03 18:30:00,ASSAULT,1,0,0,0,0,0,1,0,27,MALE,WHITE,43,1,True,Twentyone-Twentyeight,1,0
2021-08-03 19:11:00,ASSAULT,0,0,1,0,0,0,1,0,29,MALE,WHITE HISPANIC,73,2,True,Twentyeight-Thirtyeight,1,1
2021-08-03 20:01:00,GRAND LARCENY AUTO,0,0,0,0,0,0,1,0,23,MALE,BLACK HISPANIC,45,1,True,Twentyone-Twentyeight,1,1
2021-08-03 20:18:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,43,MALE,BLACK,77,1,True,Thirtyeight-Above,1,1
2021-08-03 21:52:00,OTHER,0,0,0,0,0,0,1,0,30,MALE,BLACK,73,1,True,Twentyeight-Thirtyeight,1,1
2021-08-03 23:23:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,77,1,True,UNKNOWN,1,1
2021-08-03 23:56:00,MAKING GRAFFITI,0,0,0,0,0,0,1,0,32,MALE,WHITE,112,1,True,Twentyeight-Thirtyeight,1,1
2021-08-04 05:31:00,ASSAULT,0,0,1,0,0,0,1,0,23,MALE,BLACK,28,2,True,Twentyone-Twentyeight,1,1
2021-08-04 05:53:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,0,0,0,32,MALE,WHITE HISPANIC,40,1,True,Twentyeight-Thirtyeight,1,1
2021-08-04 06:03:00,BURGLARY,1,0,0,0,0,0,1,0,31,MALE,WHITE,114,1,True,Twentyeight-Thirtyeight,1,0
2021-08-04 10:40:00,PETIT LARCENY,0,0,0,0,0,0,1,0,49,MALE,BLACK,94,1,True,Thirtyeight-Above,1,1
2021-08-04 12:02:00,BURGLARY,1,0,0,0,0,0,1,0,24,MALE,BLACK,121,1,True,Twentyone-Twentyeight,1,0
2021-08-04 12:22:00,PETIT LARCENY,1,0,0,0,0,0,1,0,21,MALE,BLACK HISPANIC,33,1,True,Twentyone-Twentyeight,1,0
2021-08-04 13:03:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,31,MALE,BLACK,52,1,True,Twentyeight-Thirtyeight,1,0
2021-08-04 14:13:00,BURGLARY,1,0,0,0,0,0,1,0,40,MALE,WHITE HISPANIC,47,1,True,Thirtyeight-Above,1,0
2021-08-04 14:13:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,24,MALE,BLACK,18,1,True,Twentyone-Twentyeight,1,1
2021-08-04 14:45:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,40,MALE,WHITE,121,1,True,Thirtyeight-Above,1,1
2021-08-04 15:49:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,56,MALE,BLACK,32,1,True,Thirtyeight-Above,1,1
2021-08-04 15:49:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,36,FEMALE,BLACK HISPANIC,32,1,True,Twentyeight-Thirtyeight,1,1
2021-08-04 15:56:00,PETIT LARCENY,1,0,0,0,0,0,1,0,32,FEMALE,WHITE HISPANIC,33,1,True,Twentyeight-Thirtyeight,1,0
2021-08-04 15:56:00,PETIT LARCENY,1,0,0,0,0,0,1,0,35,MALE,BLACK HISPANIC,33,1,True,Twentyeight-Thirtyeight,1,0
2021-08-04 16:50:00,BURGLARY,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,83,1,True,UNKNOWN,1,1
2021-08-04 17:15:00,ASSAULT,0,0,0,0,0,0,1,0,18,MALE,BLACK,73,1,True,Twenty and Under,1,1
2021-08-04 18:10:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,50,MALE,E. ASIAN,106,1,True,Thirtyeight-Above,1,1
2021-08-04 18:50:00,OTHER,0,0,0,0,0,0,1,0,44,MALE,WHITE HISPANIC,14,1,True,Thirtyeight-Above,1,1
2021-08-04 18:50:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,22,MALE,WHITE HISPANIC,48,1,True,Twentyone-Twentyeight,1,1
2021-08-04 19:44:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,20,MALE,BLACK,75,1,True,Twenty and Under,1,1
2021-08-04 19:44:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,20,MALE,BLACK,75,1,True,Twenty and Under,1,1
2021-08-04 20:11:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,19,MALE,BLACK,75,1,True,Twenty and Under,1,1
2021-08-04 20:11:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,1,1,0,20,MALE,BLACK,75,3,True,Twenty and Under,1,0
2021-08-04 20:28:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,20,MALE,WHITE,122,1,True,Twenty and Under,1,1
2021-08-04 20:28:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,19,MALE,WHITE,122,1,True,Twenty and Under,1,1
2021-08-04 21:05:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,1,0,36,MALE,BLACK,42,2,True,Twentyeight-Thirtyeight,1,0
2021-08-04 21:40:00,ROBBERY,0,0,0,0,0,0,1,0,39,MALE,BLACK HISPANIC,14,1,True,Thirtyeight-Above,1,1
2021-08-04 22:45:00,MURDER,1,1,0,0,0,0,1,0,22,MALE,BLACK,100,1,True,Twentyone-Twentyeight,1,0
2021-08-04 22:46:00,CRIMINAL SALE OF CONTROLLED SUBSTANCE,0,0,0,0,0,0,1,0,30,MALE,BLACK HISPANIC,75,1,True,Twentyeight-Thirtyeight,1,1
2021-08-04 23:26:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK HISPANIC,28,1,True,UNKNOWN,1,1
2021-08-05 01:15:00,ASSAULT,0,0,0,0,0,0,1,0,16,MALE,BLACK,17,1,True,Twenty and Under,1,1
2021-08-05 01:15:00,ASSAULT,0,0,0,0,0,0,1,0,14,FEMALE,BLACK,17,1,True,Twenty and Under,1,1
2021-08-05 01:15:00,ASSAULT,0,0,0,0,0,0,1,0,18,FEMALE,BLACK,17,1,True,Twenty and Under,1,1
2021-08-05 01:15:00,ASSAULT,0,0,0,0,0,0,1,0,21,MALE,BLACK,17,1,True,Twentyone-Twentyeight,1,1
2021-08-05 01:15:00,ASSAULT,0,0,0,0,0,0,1,0,15,FEMALE,BLACK,17,1,True,Twenty and Under,1,1
2021-08-05 01:15:00,ASSAULT,0,0,0,0,0,0,1,0,17,FEMALE,BLACK,17,1,True,Twenty and Under,1,1
2021-08-05 01:15:00,ASSAULT,0,0,0,0,0,0,1,0,16,MALE,BLACK,17,1,True,Twenty and Under,1,1
2021-08-05 01:15:00,ASSAULT,0,0,0,0,0,0,1,0,17,MALE,BLACK,17,1,True,Twenty and Under,1,1
2021-08-05 03:01:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,26,MALE,BLACK,73,1,True,Twentyone-Twentyeight,1,0
2021-08-05 03:53:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,69,1,True,UNKNOWN,1,1
2021-08-05 10:56:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,46,MALE,UNKNOWN,42,1,True,Thirtyeight-Above,1,1
2021-08-05 10:56:00,PETIT LARCENY,0,0,1,0,0,0,0,0,37,MALE,WHITE,19,1,True,Twentyeight-Thirtyeight,1,1
2021-08-05 11:29:00,OTHER,1,0,1,0,0,0,1,0,37,MALE,E. ASIAN,106,2,True,Twentyeight-Thirtyeight,1,0
2021-08-05 12:35:00,GRAND LARCENY AUTO,1,0,0,0,0,0,1,0,47,MALE,WHITE HISPANIC,40,1,True,Thirtyeight-Above,1,0
2021-08-05 13:00:00,BURGLARY,0,1,0,0,0,0,1,0,31,MALE,WHITE HISPANIC,30,1,True,Twentyeight-Thirtyeight,1,1
2021-08-05 13:38:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,0,0,19,MALE,WHITE HISPANIC,33,1,True,Twenty and Under,1,0
2021-08-05 13:56:00,CRIMINAL SALE OF MARIHUANA,0,0,0,0,0,0,1,0,29,MALE,BLACK HISPANIC,28,1,True,Twentyeight-Thirtyeight,1,1
2021-08-05 14:24:00,PETIT LARCENY,0,0,0,0,0,1,0,0,36,MALE,WHITE HISPANIC,6,1,True,Twentyeight-Thirtyeight,1,1
2021-08-05 15:55:00,CRIMINAL POSSESION OF WEAPON,1,1,0,0,0,0,0,0,23,MALE,BLACK,113,0,False,Twentyone-Twentyeight,1,0
2021-08-05 16:35:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,21,MALE,BLACK,113,1,True,Twentyone-Twentyeight,1,0
2021-08-05 16:35:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,23,MALE,BLACK,113,1,True,Twentyone-Twentyeight,1,0
2021-08-05 18:21:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,45,MALE,BLACK HISPANIC,101,1,True,Thirtyeight-Above,1,1
2021-08-05 19:09:00,ASSAULT,0,0,1,0,0,0,1,0,33,MALE,BLACK HISPANIC,45,2,True,Twentyeight-Thirtyeight,1,1
2021-08-05 19:17:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,1,0,32,MALE,BLACK,94,2,True,Twentyeight-Thirtyeight,1,0
2021-08-05 19:22:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,16,FEMALE,BLACK,73,1,True,Twenty and Under,1,1
2021-08-05 19:36:00,ROBBERY,0,0,0,0,0,0,1,0,21,MALE,BLACK,62,1,True,Twentyone-Twentyeight,1,1
2021-08-05 20:22:00,MURDER,0,0,1,0,0,0,0,0,25,MALE,BLACK,40,1,True,Twentyone-Twentyeight,1,1
2021-08-05 21:11:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,18,MALE,BLACK,75,1,True,Twenty and Under,1,0
2021-08-05 21:19:00,OTHER,0,0,0,0,0,0,1,0,35,FEMALE,WHITE HISPANIC,14,1,True,Twentyeight-Thirtyeight,1,1
2021-08-05 21:20:00,GRAND LARCENY AUTO,0,0,0,0,0,0,1,0,27,MALE,BLACK,77,1,True,Twentyone-Twentyeight,1,1
2021-08-05 21:20:00,GRAND LARCENY AUTO,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,77,1,True,UNKNOWN,1,1
2021-08-05 22:27:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,18,MALE,BLACK,44,1,True,Twenty and Under,1,1
2021-08-05 22:27:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,17,MALE,BLACK,44,1,True,Twenty and Under,1,1
2021-08-05 22:27:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,18,MALE,BLACK,44,1,True,Twenty and Under,1,1
2021-08-05 22:37:00,ASSAULT,0,0,1,0,0,0,1,0,41,MALE,WHITE HISPANIC,71,2,True,Thirtyeight-Above,1,1
2021-08-05 22:37:00,ASSAULT,0,0,1,0,0,0,1,0,22,MALE,WHITE HISPANIC,71,2,True,Twentyone-Twentyeight,1,1
2021-08-05 22:55:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,0,1,0,27,MALE,BLACK,106,2,True,Twentyone-Twentyeight,1,1
2021-08-06 00:13:00,CRIMINAL MISCHIEF,1,0,0,0,1,0,1,0,29,MALE,E. ASIAN,111,2,True,Twentyeight-Thirtyeight,1,0
2021-08-06 00:15:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,35,MALE,BLACK,71,1,True,Twentyeight-Thirtyeight,1,1
2021-08-06 00:30:00,MENACING,0,0,0,0,0,0,1,0,65,MALE,BLACK HISPANIC,43,1,True,Thirtyeight-Above,1,1
2021-08-06 00:58:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,43,FEMALE,BLACK,28,1,True,Thirtyeight-Above,1,1
2021-08-06 01:04:00,GRAND LARCENY,0,0,0,0,0,0,1,0,UNKNOWN,MALE,WHITE HISPANIC,94,1,True,UNKNOWN,1,1
2021-08-06 02:06:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,21,MALE,BLACK,75,1,True,Twentyone-Twentyeight,1,1
2021-08-06 02:54:00,BURGLARY,1,0,1,0,0,0,1,0,52,MALE,WHITE HISPANIC,42,2,True,Thirtyeight-Above,1,0
2021-08-06 03:33:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,0,0,24,MALE,BLACK,25,1,True,Twentyone-Twentyeight,1,0
2021-08-06 06:27:00,ROBBERY,0,0,0,0,0,0,1,0,35,MALE,BLACK,84,1,True,Twentyeight-Thirtyeight,1,1
2021-08-06 11:31:00,MENACING,1,1,1,0,0,0,1,0,UNKNOWN,MALE,BLACK,32,2,True,UNKNOWN,1,0
2021-08-06 11:31:00,MENACING,1,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,32,1,True,UNKNOWN,1,0
2021-08-06 13:00:00,MENACING,1,0,1,0,0,0,1,0,23,MALE,BLACK,112,2,True,Twentyone-Twentyeight,1,0
2021-08-06 16:32:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,1,1,0,15,MALE,BLACK,48,3,True,Twenty and Under,1,1
2021-08-06 16:32:00,ASSAULT,0,0,0,0,0,1,1,0,18,MALE,BLACK,48,2,True,Twenty and Under,1,1
2021-08-06 20:25:00,ASSAULT,1,0,0,0,0,0,1,0,47,MALE,WHITE,24,1,True,Thirtyeight-Above,1,0
2021-08-06 21:16:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,17,MALE,BLACK,28,1,True,Twenty and Under,1,1
2021-08-06 22:40:00,BURGLARY,0,0,0,0,0,0,1,0,25,MALE,WHITE HISPANIC,110,1,True,Twentyone-Twentyeight,1,1
2021-08-06 23:45:00,ASSAULT,1,0,1,0,0,0,1,0,41,MALE,BLACK,113,2,True,Thirtyeight-Above,1,0
2021-08-07 00:00:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,18,MALE,BLACK,44,1,True,Twenty and Under,1,1
2021-08-07 02:47:00,OTHER,1,0,0,0,0,0,1,0,25,MALE,BLACK HISPANIC,48,1,True,Twentyone-Twentyeight,1,0
2021-08-07 02:47:00,OTHER,1,0,0,0,0,0,1,0,24,MALE,BLACK,48,1,True,Twentyone-Twentyeight,1,0
2021-08-07 03:15:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,21,MALE,BLACK,44,1,True,Twentyone-Twentyeight,1,1
2021-08-07 03:15:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,20,MALE,BLACK,44,1,True,Twenty and Under,1,1
2021-08-07 03:15:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,1,1,0,37,MALE,BLACK,44,2,True,Twentyeight-Thirtyeight,1,1
2021-08-07 03:15:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,21,MALE,BLACK,44,1,True,Twentyone-Twentyeight,1,1
2021-08-07 03:15:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,21,MALE,WHITE HISPANIC,44,1,True,Twentyone-Twentyeight,1,1
2021-08-07 03:15:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,33,MALE,BLACK,44,1,True,Twentyeight-Thirtyeight,1,1
2021-08-07 03:24:00,BURGLARY,0,0,0,0,0,0,1,0,25,MALE,BLACK,78,1,True,Twentyone-Twentyeight,1,1
2021-08-07 03:24:00,BURGLARY,0,0,0,0,0,0,1,0,25,MALE,BLACK,78,1,True,Twentyone-Twentyeight,1,1
2021-08-07 04:25:00,AUTO STRIPPIG,1,0,0,0,1,0,1,0,30,MALE,BLACK HISPANIC,94,2,True,Twentyeight-Thirtyeight,1,0
2021-08-07 04:25:00,AUTO STRIPPIG,1,0,0,0,1,0,1,0,39,MALE,BLACK HISPANIC,94,2,True,Thirtyeight-Above,1,0
2021-08-07 04:30:00,BURGLARY,1,0,1,0,0,0,1,0,40,MALE,BLACK,114,2,True,Thirtyeight-Above,1,0
2021-08-07 06:30:00,BURGLARY,0,0,0,0,0,0,1,0,42,MALE,WHITE HISPANIC,114,1,True,Thirtyeight-Above,1,1
2021-08-07 08:16:00,ROBBERY,1,0,0,0,0,0,1,0,35,MALE,BLACK,34,1,True,Twentyeight-Thirtyeight,1,0
2021-08-07 09:34:00,UNAUTHORIZED USE OF A VEHICLE,0,0,1,0,0,0,1,0,33,MALE,BLACK,101,2,True,Twentyeight-Thirtyeight,1,1
2021-08-07 10:42:00,BURGLARY,0,0,0,0,0,0,1,0,50,MALE,BLACK,114,1,True,Thirtyeight-Above,1,1
2021-08-07 13:40:00,ASSAULT,0,0,0,0,0,0,1,0,24,MALE,WHITE HISPANIC,76,1,True,Twentyone-Twentyeight,1,1
2021-08-07 14:20:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,1,1,0,22,MALE,BLACK,43,2,True,Twentyone-Twentyeight,1,1
2021-08-07 15:08:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK HISPANIC,43,1,True,UNKNOWN,1,1
2021-08-07 15:22:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,16,MALE,BLACK,70,1,True,Twenty and Under,1,1
2021-08-07 17:39:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK HISPANIC,88,1,True,UNKNOWN,1,1
2021-08-07 18:45:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,44,MALE,BLACK,81,1,True,Thirtyeight-Above,1,1
2021-08-07 19:11:00,ASSAULT,1,0,1,0,0,1,1,0,25,MALE,BLACK HISPANIC,45,3,True,Twentyone-Twentyeight,1,0
2021-08-07 20:41:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,18,MALE,BLACK,50,1,True,Twenty and Under,1,0
2021-08-07 21:18:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,0,1,0,15,MALE,WHITE HISPANIC,52,2,True,Twenty and Under,1,1
2021-08-07 21:20:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,41,MALE,BLACK,90,1,True,Thirtyeight-Above,1,0
2021-08-07 22:37:00,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,0,0,0,0,0,0,1,0,30,MALE,WHITE HISPANIC,62,1,True,Twentyeight-Thirtyeight,1,1
2021-08-07 23:10:00,ASSAULT,0,0,0,0,1,0,0,0,UNKNOWN,MALE,WHITE,107,1,True,UNKNOWN,1,1
2021-08-07 23:22:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,1,0,0,40,MALE,BLACK,69,1,True,Thirtyeight-Above,1,1
2021-08-07 23:23:00,MURDER,1,1,0,0,0,1,1,0,22,MALE,UNKNOWN,75,2,True,Twentyone-Twentyeight,1,0
2021-08-07 23:40:00,BURGLARY,0,0,0,0,0,0,1,0,33,MALE,BLACK,62,1,True,Twentyeight-Thirtyeight,1,1
2021-08-08 00:11:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,UNKNOWN,MALE,E. ASIAN,106,1,True,UNKNOWN,1,0
2021-08-08 01:37:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,75,1,True,UNKNOWN,1,1
2021-08-08 03:55:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,0,0,0,48,MALE,WHITE HISPANIC,34,1,True,Thirtyeight-Above,1,1
2021-08-08 09:33:00,PETIT LARCENY,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,30,1,True,UNKNOWN,1,1
2021-08-08 09:57:00,ASSAULT,0,0,1,0,0,1,1,0,21,MALE,BLACK,10,3,True,Twentyone-Twentyeight,1,1
2021-08-08 12:31:00,ROBBERY,0,0,0,0,0,0,1,0,40,MALE,BLACK HISPANIC,52,1,True,Thirtyeight-Above,1,1
2021-08-08 18:06:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,20,MALE,UNKNOWN,44,1,True,Twenty and Under,1,1
2021-08-08 18:24:00,ROBBERY,1,0,0,0,0,0,1,0,15,MALE,BLACK,60,1,True,Twenty and Under,1,0
2021-08-08 18:31:00,ROBBERY,1,0,0,0,0,0,1,0,13,MALE,BLACK,60,1,True,Twenty and Under,1,0
2021-08-08 18:31:00,ROBBERY,1,0,0,0,0,0,1,0,12,MALE,BLACK,60,1,True,Twenty and Under,1,0
2021-08-08 18:31:00,ROBBERY,1,0,0,0,0,0,1,0,13,MALE,BLACK,60,1,True,Twenty and Under,1,0
2021-08-08 21:54:00,GRAND LARCENY AUTO,1,0,0,0,0,0,1,0,18,MALE,BLACK HISPANIC,52,1,True,Twenty and Under,1,0
2021-08-08 21:54:00,GRAND LARCENY AUTO,1,0,0,0,0,0,1,0,20,MALE,BLACK,52,1,True,Twenty and Under,1,0
2021-08-08 22:41:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,0,0,16,MALE,BLACK,60,1,True,Twenty and Under,1,0
2021-08-09 01:30:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,34,MALE,WHITE HISPANIC,33,1,True,Twentyeight-Thirtyeight,1,1
2021-08-09 03:19:00,CRIMINAL POSSESION OF WEAPON,0,1,1,0,0,0,1,0,15,MALE,BLACK,60,2,True,Twenty and Under,1,1
2021-08-09 03:20:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,19,MALE,BLACK,60,1,True,Twenty and Under,1,1
2021-08-09 11:24:00,BURGLARY,0,0,0,0,0,0,1,0,33,MALE,WHITE,1,1,True,Twentyeight-Thirtyeight,1,1
2021-08-09 12:30:00,ASSAULT,0,0,1,0,0,1,1,0,38,MALE,BLACK,75,3,True,Twentyeight-Thirtyeight,1,1
2021-08-09 13:13:00,MENACING,0,0,0,0,0,0,1,0,21,MALE,BLACK HISPANIC,77,1,True,Twentyone-Twentyeight,1,1
2021-08-09 15:14:00,ROBBERY,0,0,0,0,0,0,1,0,32,MALE,BLACK,73,1,True,Twentyeight-Thirtyeight,1,1
2021-08-09 16:25:00,PETIT LARCENY,1,0,0,0,0,0,1,0,38,MALE,WHITE HISPANIC,13,1,True,Twentyeight-Thirtyeight,1,0
2021-08-09 18:14:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,17,MALE,BLACK,75,1,True,Twenty and Under,1,1
2021-08-09 21:16:00,PETIT LARCENY,1,0,0,0,0,0,1,0,48,MALE,BLACK,114,1,True,Thirtyeight-Above,1,0
2021-08-09 21:57:00,ASSAULT,0,0,1,0,0,1,1,0,UNKNOWN,MALE,BLACK,28,3,True,UNKNOWN,1,1
2021-08-09 22:21:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,16,MALE,BLACK HISPANIC,23,1,True,Twenty and Under,1,0
2021-08-09 22:41:00,RECKLESS ENDANGERMENT,0,0,0,0,0,0,1,0,33,MALE,BLACK,47,1,True,Twentyeight-Thirtyeight,1,1
2021-08-09 22:41:00,RECKLESS ENDANGERMENT,0,0,0,0,0,0,1,0,23,FEMALE,WHITE HISPANIC,47,1,True,Twentyone-Twentyeight,1,1
2021-08-09 22:41:00,RECKLESS ENDANGERMENT,0,0,1,0,0,0,1,0,19,MALE,BLACK,47,2,True,Twenty and Under,1,1
2021-08-10 00:00:00,BURGLARY,0,0,0,0,0,0,1,0,46,MALE,BLACK,14,1,True,Thirtyeight-Above,1,1
2021-08-10 05:12:00,BURGLARY,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,63,1,True,UNKNOWN,1,1
2021-08-10 05:14:00,ASSAULT,0,0,0,0,0,0,1,0,55,MALE,E. ASIAN,109,1,True,Thirtyeight-Above,1,1
2021-08-10 09:44:00,PETIT LARCENY,1,0,1,0,0,0,1,0,45,MALE,BLACK,32,2,True,Thirtyeight-Above,1,0
2021-08-10 11:43:00,TERRORISM,0,0,0,0,0,0,1,0,83,MALE,WHITE,10,1,True,Thirtyeight-Above,1,1
2021-08-10 11:45:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,24,MALE,BLACK,67,1,True,Twentyone-Twentyeight,1,0
2021-08-10 11:49:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,1,0,UNKNOWN,MALE,BLACK,67,2,True,UNKNOWN,1,0
2021-08-10 12:44:00,ROBBERY,0,1,1,0,0,0,1,0,20,MALE,BLACK,48,2,True,Twenty and Under,1,1
2021-08-10 13:47:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,30,MALE,BLACK,30,1,True,Twentyeight-Thirtyeight,1,1
2021-08-10 14:14:00,PETIT LARCENY,1,0,0,0,0,0,1,0,33,MALE,BLACK,112,1,True,Twentyeight-Thirtyeight,1,0
2021-08-10 16:48:00,BURGLARY,1,0,1,0,0,0,1,0,49,MALE,WHITE,24,2,True,Thirtyeight-Above,1,0
2021-08-10 17:22:00,ROBBERY,1,0,0,0,0,0,1,0,59,MALE,BLACK,14,1,True,Thirtyeight-Above,1,0
2021-08-10 18:11:00,ROBBERY,1,0,0,0,0,0,1,0,28,FEMALE,BLACK,28,1,True,Twentyone-Twentyeight,1,0
